,folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
58,Herring,0.703125,0.640625,0.625,0.578125,0.625,0.59375,0.640625,0.609375,0.578125,0.65625,0.609375,0.6875,0.53125,0.578125,0.59375,0.6875,0.59375,0.671875,0.59375,0.609375,0.625,0.53125,0.625,0.53125,0.625,0.640625,0.65625,0.5625,0.671875,0.59375
59,HouseTwenty,0.9747899159663864,0.9915966386554622,0.9747899159663864,0.9915966386554622,0.9915966386554622,0.9831932773109244,0.9915966386554622,0.9831932773109244,0.9663865546218487,0.9327731092436976,0.9831932773109244,0.9663865546218487,0.9915966386554622,0.9831932773109244,0.9831932773109244,0.9831932773109244,0.957983193277311,0.9831932773109244,0.9831932773109244,0.9411764705882352,0.957983193277311,0.9831932773109244,0.9915966386554622,0.9915966386554622,0.9831932773109244,0.9915966386554622,0.9831932773109244,0.9915966386554622,0.9831932773109244,0.9411764705882352
60,InlineSkate,0.4727272727272727,0.4909090909090909,0.509090909090909,0.4963636363636363,0.5018181818181818,0.4654545454545454,0.4745454545454545,0.4854545454545454,0.5109090909090909,0.4545454545454545,0.5218181818181818,0.4781818181818182,0.4490909090909091,0.4890909090909091,0.4672727272727273,0.4363636363636363,0.4545454545454545,0.4490909090909091,0.4854545454545454,0.4709090909090909,0.4854545454545454,0.4381818181818182,0.4581818181818182,0.5054545454545455,0.4981818181818181,0.509090909090909,0.4672727272727273,0.4854545454545454,0.4836363636363636,0.5309090909090909
61,InsectEPGRegularTrain,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,InsectEPGSmallTrain,1.0,0.9959839357429718,1.0,0.9799196787148594,1.0,0.9959839357429718,1.0,0.9959839357429718,0.9518072289156626,1.0,0.9718875502008032,1.0,1.0,0.9959839357429718,1.0,1.0,1.0,0.9959839357429718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,InsectWingbeatSound,0.6722222222222223,0.6853535353535354,0.6621212121212121,0.6808080808080809,0.6838383838383838,0.6858585858585858,0.6636363636363637,0.6631313131313131,0.6848484848484848,0.6752525252525252,0.6651515151515152,0.6601010101010101,0.6868686868686869,0.6813131313131313,0.6792929292929293,0.6681818181818182,0.6494949494949495,0.6621212121212121,0.6676767676767676,0.6676767676767676,0.6601010101010101,0.6702020202020202,0.657070707070707,0.6833333333333333,0.6813131313131313,0.6707070707070707,0.6606060606060606,0.6853535353535354,0.6641414141414141,0.6651515151515152
64,ItalyPowerDemand,0.9689018464528668,0.9494655004859086,0.9650145772594751,0.9689018464528668,0.966958211856171,0.9698736637512148,0.9640427599611272,0.9708454810495628,0.9407191448007776,0.967930029154519,0.9650145772594751,0.9650145772594751,0.967930029154519,0.9659863945578232,0.9611273080660836,0.9659863945578232,0.9494655004859086,0.966958211856171,0.967930029154519,0.9659863945578232,0.9640427599611272,0.9659863945578232,0.9650145772594751,0.967930029154519,0.967930029154519,0.967930029154519,0.9718172983479106,0.9630709426627794,0.9611273080660836,0.966958211856171
65,LargeKitchenAppliances,0.8693333333333333,0.9306666666666666,0.936,0.936,0.9493333333333334,0.9226666666666666,0.9333333333333332,0.952,0.9333333333333332,0.9386666666666666,0.9386666666666666,0.9413333333333334,0.9413333333333334,0.9413333333333334,0.9466666666666668,0.9333333333333332,0.944,0.936,0.9253333333333332,0.9493333333333334,0.96,0.9386666666666666,0.944,0.9333333333333332,0.944,0.9226666666666666,0.92,0.9386666666666666,0.928,0.9066666666666666
66,Lightning2,0.6885245901639344,0.7868852459016393,0.7377049180327869,0.8032786885245902,0.7049180327868853,0.7540983606557377,0.7377049180327869,0.7704918032786885,0.7213114754098361,0.6229508196721312,0.7377049180327869,0.7704918032786885,0.7868852459016393,0.8032786885245902,0.7377049180327869,0.7868852459016393,0.7868852459016393,0.7540983606557377,0.7868852459016393,0.639344262295082,0.7704918032786885,0.7213114754098361,0.6557377049180327,0.7213114754098361,0.8032786885245902,0.7704918032786885,0.7377049180327869,0.8360655737704918,0.6557377049180327,0.7377049180327869
67,Lightning7,0.821917808219178,0.8082191780821918,0.684931506849315,0.7397260273972602,0.7945205479452054,0.7945205479452054,0.7945205479452054,0.7534246575342466,0.7397260273972602,0.7534246575342466,0.7123287671232876,0.7534246575342466,0.8493150684931506,0.7534246575342466,0.7808219178082192,0.7534246575342466,0.821917808219178,0.7808219178082192,0.7945205479452054,0.7534246575342466,0.7534246575342466,0.7671232876712328,0.8082191780821918,0.7671232876712328,0.7945205479452054,0.7808219178082192,0.7945205479452054,0.7945205479452054,0.7808219178082192,0.8356164383561644
68,Mallat,0.9257995735607676,0.9582089552238806,0.9628997867803838,0.93091684434968,0.956503198294243,0.9582089552238806,0.96545842217484,0.9748400852878464,0.9658848614072496,0.9607675906183368,0.969722814498934,0.9381663113006397,0.9616204690831556,0.9518123667377398,0.9590618336886994,0.9377398720682304,0.9287846481876332,0.9569296375266524,0.9381663113006397,0.9718550106609808,0.9628997867803838,0.9735607675906184,0.9582089552238806,0.9650319829424308,0.9411513859275054,0.9330490405117272,0.9680170575692963,0.9449893390191898,0.9616204690831556,0.9688699360341152
69,Meat,0.9333333333333332,0.9833333333333332,0.9833333333333332,0.9666666666666668,0.9833333333333332,1.0,1.0,0.9833333333333332,0.9833333333333332,1.0,0.9833333333333332,0.9833333333333332,1.0,0.9666666666666668,0.9666666666666668,0.95,1.0,1.0,0.9833333333333332,1.0,1.0,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9833333333333332,0.9833333333333332,1.0,0.9666666666666668,1.0
70,MedicalImages,0.8052631578947368,0.7934210526315789,0.8131578947368421,0.8013157894736842,0.7921052631578948,0.8223684210526315,0.8065789473684211,0.8013157894736842,0.7947368421052632,0.8105263157894737,0.8223684210526315,0.8171052631578948,0.7828947368421053,0.8105263157894737,0.8157894736842105,0.781578947368421,0.7907894736842105,0.8118421052631579,0.7947368421052632,0.8171052631578948,0.8092105263157895,0.7763157894736842,0.7973684210526316,0.8157894736842105,0.7947368421052632,0.8105263157894737,0.8210526315789474,0.8026315789473685,0.7894736842105263,0.7986842105263158
71,MelbournePedestrian,0.96309963099631,0.96309963099631,0.957769577695777,0.9618696186961868,0.963919639196392,0.9626896268962688,0.962279622796228,0.964329643296433,0.961459614596146,0.961459614596146,0.9626896268962688,0.964329643296433,0.963509635096351,0.9602296022960228,0.958589585895859,0.959819598195982,0.959409594095941,0.965969659696597,0.961459614596146,0.9618696186961868,0.958589585895859,0.964739647396474,0.9602296022960228,0.961459614596146,0.960639606396064,0.965149651496515,0.9626896268962688,0.96309963099631,0.963919639196392,0.959409594095941
72,MiddlePhalanxOutlineAgeGroup,0.6298701298701299,0.7142857142857143,0.8116883116883117,0.7532467532467533,0.6753246753246753,0.7467532467532467,0.7077922077922078,0.7532467532467533,0.6883116883116883,0.6428571428571429,0.7012987012987013,0.7402597402597403,0.7662337662337663,0.7012987012987013,0.7792207792207793,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7337662337662337,0.7142857142857143,0.7467532467532467,0.7207792207792207,0.7337662337662337,0.7142857142857143,0.6428571428571429,0.7727272727272727,0.7077922077922078,0.7532467532467533,0.7532467532467533,0.7402597402597403
73,MiddlePhalanxOutlineCorrect,0.8350515463917526,0.8591065292096219,0.8591065292096219,0.852233676975945,0.865979381443299,0.8384879725085911,0.8316151202749141,0.8178694158075601,0.852233676975945,0.8350515463917526,0.8316151202749141,0.852233676975945,0.8419243986254296,0.8487972508591065,0.8591065292096219,0.8247422680412371,0.8556701030927835,0.845360824742268,0.8281786941580757,0.8625429553264605,0.845360824742268,0.8556701030927835,0.8556701030927835,0.8487972508591065,0.8419243986254296,0.8316151202749141,0.8487972508591065,0.8487972508591065,0.8419243986254296,0.8247422680412371
74,MiddlePhalanxTW,0.5454545454545454,0.5974025974025974,0.6168831168831169,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.6038961038961039,0.5974025974025974,0.577922077922078,0.5974025974025974,0.5844155844155844,0.5714285714285714,0.6233766233766234,0.538961038961039,0.6038961038961039,0.5584415584415584,0.577922077922078,0.5844155844155844,0.577922077922078,0.5974025974025974,0.5974025974025974,0.6233766233766234,0.551948051948052,0.5844155844155844,0.6298701298701299,0.6038961038961039,0.6168831168831169,0.6038961038961039,0.6233766233766234,0.5714285714285714
75,MixedShapesRegularTrain,0.982680412371134,0.9731958762886598,0.9789690721649484,0.9727835051546392,0.9760824742268042,0.9744329896907216,0.9744329896907216,0.9740206185567012,0.9781443298969072,0.971958762886598,0.9777319587628864,0.9674226804123712,0.983917525773196,0.9810309278350516,0.9777319587628864,0.9818556701030928,0.981443298969072,0.9797938144329896,0.9752577319587628,0.9756701030927836,0.977319587628866,0.983917525773196,0.9756701030927836,0.9777319587628864,0.9748453608247424,0.981443298969072,0.9797938144329896,0.9843298969072164,0.9822680412371134,0.9810309278350516
76,MixedShapesSmallTrain,0.9649484536082474,0.9525773195876288,0.942680412371134,0.9649484536082474,0.9529896907216496,0.963298969072165,0.962061855670103,0.9575257731958764,0.9562886597938144,0.9501030927835052,0.9484536082474226,0.9575257731958764,0.95340206185567,0.9435051546391752,0.9385567010309278,0.9150515463917526,0.9509278350515464,0.9484536082474226,0.9397938144329896,0.9649484536082474,0.9538144329896908,0.9628865979381444,0.9529896907216496,0.9476288659793816,0.9509278350515464,0.9517525773195876,0.9674226804123712,0.9406185567010308,0.9587628865979382,0.9538144329896908
77,MoteStrain,0.9456869009584664,0.90814696485623,0.9041533546325878,0.8466453674121406,0.919329073482428,0.8466453674121406,0.896964856230032,0.9169329073482428,0.9041533546325878,0.9329073482428116,0.8945686900958466,0.9065495207667732,0.8586261980830671,0.9137380191693292,0.9313099041533548,0.9257188498402557,0.8905750798722045,0.8682108626198083,0.8714057507987221,0.9121405750798722,0.8690095846645367,0.8738019169329073,0.9345047923322684,0.9089456869009584,0.9233226837060704,0.926517571884984,0.9600638977635784,0.9089456869009584,0.9121405750798722,0.9496805111821086
78,NonInvasiveFetalECGThorax1,0.9511450381679388,0.9480916030534352,0.9516539440203562,0.9501272264631044,0.9506361323155216,0.9491094147582696,0.9491094147582696,0.9506361323155216,0.9475826972010178,0.9480916030534352,0.9506361323155216,0.9541984732824428,0.9531806615776082,0.9465648854961832,0.9567430025445292,0.9511450381679388,0.9480916030534352,0.9496183206106872,0.946055979643766,0.9501272264631044,0.9486005089058523,0.9475826972010178,0.9491094147582696,0.9491094147582696,0.9521628498727736,0.9511450381679388,0.9465648854961832,0.9501272264631044,0.9486005089058523,0.9465648854961832
79,NonInvasiveFetalECGThorax2,0.9516539440203562,0.9536895674300254,0.9541984732824428,0.961323155216285,0.957760814249364,0.956234096692112,0.9608142493638676,0.9567430025445292,0.9597964376590332,0.9582697201017812,0.9552162849872774,0.9587786259541984,0.956234096692112,0.9597964376590332,0.9597964376590332,0.957760814249364,0.9587786259541984,0.9552162849872774,0.956234096692112,0.9567430025445292,0.961323155216285,0.957760814249364,0.9587786259541984,0.961323155216285,0.9587786259541984,0.9592875318066156,0.9557251908396946,0.9557251908396946,0.9618320610687024,0.9572519083969464
80,OSULeaf,0.9586776859504132,0.9710743801652892,0.9710743801652892,0.9545454545454546,0.9586776859504132,0.962809917355372,0.9545454545454546,0.9462809917355371,0.950413223140496,0.9462809917355371,0.9586776859504132,0.962809917355372,0.9545454545454546,0.962809917355372,0.9669421487603306,0.9421487603305784,0.9462809917355371,0.9462809917355371,0.9586776859504132,0.9545454545454546,0.962809917355372,0.962809917355372,0.9545454545454546,0.9710743801652892,0.9545454545454546,0.962809917355372,0.9669421487603306,0.962809917355372,0.9545454545454546,0.9380165289256198
81,OliveOil,0.9333333333333332,0.9,0.8666666666666667,0.9666666666666668,0.8666666666666667,0.9333333333333332,0.9333333333333332,0.8666666666666667,0.9666666666666668,0.8333333333333334,0.8666666666666667,0.9333333333333332,0.8666666666666667,0.9333333333333332,0.9666666666666668,0.8666666666666667,0.9333333333333332,0.8666666666666667,0.9,0.9666666666666668,0.9,0.8666666666666667,0.8333333333333334,0.8666666666666667,0.9333333333333332,0.9,0.9,0.8333333333333334,0.8666666666666667,0.9666666666666668
82,PLAID,0.9162011173184358,0.9217877094972068,0.9273743016759776,0.9199255121042832,0.9124767225325884,0.9162011173184358,0.9087523277467412,0.9068901303538176,0.9106145251396648,0.9217877094972068,0.914338919925512,0.9162011173184358,0.9162011173184358,0.9199255121042832,0.9180633147113594,0.9162011173184358,0.9162011173184358,0.9199255121042832,0.9162011173184358,0.914338919925512,0.9236499068901304,0.914338919925512,0.9106145251396648,0.9217877094972068,0.9217877094972068,0.9180633147113594,0.9217877094972068,0.9273743016759776,0.9124767225325884,0.9199255121042832
83,PhalangesOutlinesCorrect,0.8286713286713286,0.8461538461538461,0.8473193473193473,0.8566433566433567,0.8275058275058275,0.8473193473193473,0.8554778554778555,0.8426573426573427,0.8461538461538461,0.8636363636363636,0.8414918414918415,0.8228438228438228,0.8694638694638694,0.8519813519813519,0.8566433566433567,0.865967365967366,0.8426573426573427,0.8426573426573427,0.8414918414918415,0.837995337995338,0.8414918414918415,0.8426573426573427,0.8438228438228438,0.8368298368298368,0.8438228438228438,0.8508158508158508,0.837995337995338,0.8473193473193473,0.8438228438228438,0.8473193473193473
84,Phoneme,0.3496835443037974,0.3401898734177215,0.3428270042194092,0.3227848101265823,0.3417721518987341,0.3718354430379746,0.3507383966244726,0.3554852320675105,0.3343881856540084,0.3465189873417721,0.3343881856540084,0.3417721518987341,0.3533755274261603,0.3739451476793249,0.3591772151898734,0.3127637130801687,0.3660337552742616,0.3570675105485232,0.3459915611814346,0.3470464135021097,0.3391350210970464,0.3628691983122363,0.3533755274261603,0.3280590717299578,0.3744725738396624,0.3602320675105485,0.3697257383966245,0.3765822784810126,0.354957805907173,0.3792194092827004
85,PickupGestureWiimoteZ,0.82,0.82,0.8,0.8,0.84,0.76,0.82,0.82,0.82,0.82,0.8,0.8,0.82,0.84,0.8,0.82,0.82,0.82,0.8,0.8,0.86,0.82,0.84,0.82,0.8,0.84,0.8,0.84,0.8,0.84
86,PigAirwayPressure,0.5432692307692307,0.6057692307692307,0.5913461538461539,0.5913461538461539,0.5336538461538461,0.5865384615384616,0.5721153846153846,0.5865384615384616,0.5192307692307693,0.6442307692307693,0.5817307692307693,0.5817307692307693,0.6009615384615384,0.5913461538461539,0.5625,0.5576923076923077,0.5576923076923077,0.5673076923076923,0.6201923076923077,0.5817307692307693,0.6394230769230769,0.4855769230769231,0.5817307692307693,0.6105769230769231,0.5192307692307693,0.5528846153846154,0.5480769230769231,0.5673076923076923,0.5336538461538461,0.5432692307692307
87,PigArtPressure,0.9519230769230768,0.9230769230769232,0.9230769230769232,0.908653846153846,0.8894230769230769,0.9326923076923076,0.9230769230769232,0.9375,0.9230769230769232,0.9278846153846154,0.9326923076923076,0.875,0.9230769230769232,0.9230769230769232,0.8942307692307693,0.9134615384615384,0.8990384615384616,0.9278846153846154,0.8894230769230769,0.9182692307692308,0.9134615384615384,0.903846153846154,0.9375,0.9182692307692308,0.9278846153846154,0.9182692307692308,0.9182692307692308,0.8990384615384616,0.9471153846153846,0.903846153846154
88,PigCVP,0.8557692307692307,0.7980769230769231,0.7932692307692307,0.8269230769230769,0.7884615384615384,0.8221153846153846,0.8317307692307693,0.8076923076923077,0.8557692307692307,0.8365384615384616,0.8221153846153846,0.8076923076923077,0.8605769230769231,0.8125,0.8173076923076923,0.7596153846153846,0.8125,0.8028846153846154,0.7788461538461539,0.75,0.8076923076923077,0.8269230769230769,0.8076923076923077,0.8173076923076923,0.7932692307692307,0.7932692307692307,0.7788461538461539,0.7932692307692307,0.8076923076923077,0.8221153846153846
89,Plane,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,PowerCons,0.9944444444444444,0.9722222222222222,0.9777777777777776,0.9722222222222222,0.9666666666666668,0.9833333333333332,0.9666666666666668,0.9833333333333332,1.0,0.9666666666666668,0.9555555555555556,0.9666666666666668,0.9777777777777776,0.9555555555555556,0.9722222222222222,0.9666666666666668,1.0,0.9666666666666668,0.9833333333333332,0.9944444444444444,0.9666666666666668,0.95,0.9722222222222222,0.9888888888888888,0.9944444444444444,0.9833333333333332,0.9777777777777776,0.9833333333333332,0.9833333333333332,0.9722222222222222
91,ProximalPhalanxOutlineAgeGroup,0.8585365853658536,0.8585365853658536,0.8195121951219512,0.8536585365853658,0.848780487804878,0.8682926829268293,0.8878048780487805,0.8195121951219512,0.8292682926829268,0.8439024390243902,0.8975609756097561,0.8780487804878049,0.8585365853658536,0.848780487804878,0.8682926829268293,0.8292682926829268,0.8634146341463415,0.8146341463414634,0.8634146341463415,0.8926829268292683,0.8634146341463415,0.8536585365853658,0.8682926829268293,0.8390243902439024,0.8682926829268293,0.8634146341463415,0.8048780487804879,0.8682926829268293,0.8341463414634146,0.8634146341463415
92,ProximalPhalanxOutlineCorrect,0.9072164948453608,0.9003436426116839,0.9037800687285223,0.9072164948453608,0.9072164948453608,0.9072164948453608,0.8487972508591065,0.8934707903780069,0.9140893470790378,0.9072164948453608,0.9072164948453608,0.9209621993127148,0.8865979381443299,0.9003436426116839,0.8969072164948454,0.9106529209621992,0.9003436426116839,0.9175257731958762,0.9072164948453608,0.9072164948453608,0.8969072164948454,0.8934707903780069,0.9003436426116839,0.8762886597938144,0.9209621993127148,0.8625429553264605,0.9175257731958762,0.8797250859106529,0.8969072164948454,0.8969072164948454
93,ProximalPhalanxTW,0.7853658536585366,0.8341463414634146,0.7902439024390244,0.8439024390243902,0.7804878048780488,0.824390243902439,0.775609756097561,0.8195121951219512,0.8048780487804879,0.824390243902439,0.7951219512195122,0.7902439024390244,0.8292682926829268,0.8146341463414634,0.8097560975609757,0.8146341463414634,0.7951219512195122,0.8048780487804879,0.824390243902439,0.824390243902439,0.824390243902439,0.8,0.8097560975609757,0.7951219512195122,0.7560975609756098,0.7902439024390244,0.8,0.7951219512195122,0.7902439024390244,0.7951219512195122
94,RefrigerationDevices,0.5226666666666666,0.7253333333333334,0.744,0.6986666666666667,0.7066666666666667,0.728,0.7413333333333333,0.7386666666666667,0.696,0.7386666666666667,0.752,0.712,0.6933333333333334,0.7493333333333333,0.712,0.7493333333333333,0.7413333333333333,0.7306666666666667,0.7306666666666667,0.7413333333333333,0.7253333333333334,0.744,0.7146666666666667,0.712,0.7386666666666667,0.7546666666666667,0.736,0.7626666666666667,0.704,0.7413333333333333
95,Rock,0.84,0.86,0.84,0.8,0.86,0.92,0.86,0.88,0.82,0.78,0.84,0.82,0.88,0.8,0.84,0.88,0.9,0.86,0.88,0.88,0.78,0.88,0.92,0.9,0.86,0.92,0.9,0.88,0.82,0.82
96,ScreenType,0.536,0.6586666666666666,0.6133333333333333,0.6933333333333334,0.6026666666666667,0.64,0.632,0.6186666666666667,0.6293333333333333,0.6666666666666666,0.656,0.6533333333333333,0.64,0.6213333333333333,0.6533333333333333,0.656,0.6186666666666667,0.656,0.6213333333333333,0.6346666666666667,0.5946666666666667,0.6293333333333333,0.6666666666666666,0.6506666666666666,0.648,0.672,0.632,0.6533333333333333,0.6426666666666667,0.656
97,SemgHandGenderCh2,0.9333333333333332,0.9366666666666666,0.935,0.94,0.945,0.94,0.935,0.9466666666666668,0.9533333333333334,0.9483333333333334,0.9316666666666666,0.9433333333333334,0.9316666666666666,0.9416666666666668,0.935,0.95,0.9466666666666668,0.9433333333333334,0.935,0.94,0.9316666666666666,0.9366666666666666,0.9333333333333332,0.935,0.94,0.94,0.9266666666666666,0.915,0.9316666666666666,0.94
98,SemgHandMovementCh2,0.7266666666666667,0.7577777777777778,0.7688888888888888,0.7533333333333333,0.7733333333333333,0.7377777777777778,0.7377777777777778,0.7866666666666666,0.7555555555555555,0.7488888888888889,0.7355555555555555,0.7755555555555556,0.7622222222222222,0.7244444444444444,0.7377777777777778,0.76,0.7533333333333333,0.7711111111111111,0.7244444444444444,0.7688888888888888,0.7155555555555555,0.76,0.7733333333333333,0.7577777777777778,0.7844444444444445,0.7466666666666667,0.7022222222222222,0.7311111111111112,0.7444444444444445,0.7311111111111112
99,SemgHandSubjectCh2,0.8866666666666667,0.9155555555555556,0.9244444444444444,0.9155555555555556,0.8933333333333333,0.9066666666666666,0.8866666666666667,0.92,0.9155555555555556,0.9133333333333332,0.9311111111111112,0.9177777777777778,0.9155555555555556,0.8777777777777778,0.8955555555555555,0.9222222222222224,0.8933333333333333,0.9022222222222224,0.8955555555555555,0.9177777777777778,0.9088888888888887,0.8755555555555555,0.9288888888888888,0.9222222222222224,0.9133333333333332,0.9022222222222224,0.9133333333333332,0.9111111111111112,0.8866666666666667,0.8777777777777778
100,ShakeGestureWiimoteZ,0.94,0.94,0.94,0.94,0.92,0.94,0.94,0.94,0.94,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.92,0.94,0.94,0.94,0.94,0.94,0.94
101,ShapeletSim,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,ShapesAll,0.9216666666666666,0.9283333333333332,0.9483333333333334,0.9516666666666668,0.9416666666666668,0.9533333333333334,0.9183333333333332,0.9466666666666668,0.95,0.925,0.9333333333333332,0.9283333333333332,0.9533333333333334,0.945,0.9333333333333332,0.9466666666666668,0.9416666666666668,0.9283333333333332,0.9416666666666668,0.94,0.9566666666666668,0.9466666666666668,0.94,0.9383333333333334,0.945,0.9483333333333334,0.9333333333333332,0.96,0.9266666666666666,0.9383333333333334
103,SmallKitchenAppliances,0.8106666666666666,0.8133333333333334,0.8346666666666667,0.824,0.8133333333333334,0.8293333333333334,0.8426666666666667,0.8186666666666667,0.8293333333333334,0.8346666666666667,0.8346666666666667,0.8346666666666667,0.792,0.8053333333333333,0.8293333333333334,0.8106666666666666,0.816,0.8053333333333333,0.8,0.7813333333333333,0.8,0.824,0.8213333333333334,0.8346666666666667,0.84,0.824,0.8346666666666667,0.8346666666666667,0.8053333333333333,0.8293333333333334
104,SmoothSubspace,0.9733333333333334,0.98,0.9866666666666668,0.98,0.9866666666666668,0.96,0.98,0.9666666666666668,0.9933333333333332,0.96,0.9933333333333332,0.9933333333333332,0.9733333333333334,0.9933333333333332,0.96,0.9933333333333332,0.9733333333333334,0.9933333333333332,0.9866666666666668,0.9666666666666668,0.9866666666666668,0.9933333333333332,0.9866666666666668,0.9466666666666668,0.9866666666666668,0.9933333333333332,0.9866666666666668,0.98,0.9666666666666668,0.9733333333333334
105,SonyAIBORobotSurface1,0.8901830282861897,0.9234608985024958,0.9550748752079868,0.8685524126455907,0.9450915141430948,0.9417637271214644,0.956738768718802,0.9484193011647256,0.9600665557404326,0.951747088186356,0.9317803660565724,0.966722129783694,0.9317803660565724,0.956738768718802,0.9700499168053244,0.9717138103161398,0.9733777038269552,0.940099833610649,0.951747088186356,0.9251247920133112,0.9534109816971714,0.9833610648918468,0.9584026622296172,0.9633943427620631,0.9550748752079868,0.961730449251248,0.956738768718802,0.9833610648918468,0.978369384359401,0.9217970049916804
106,SonyAIBORobotSurface2,0.9370409233997902,0.9401888772298006,0.9706190975865688,0.9433368310598113,0.949632738719832,0.9706190975865688,0.944386149003148,0.9475341028331584,0.9653725078698846,0.9580272822665268,0.9601259181532004,0.9286463798530956,0.950682056663169,0.9548793284365162,0.931794333683106,0.9611752360965372,0.9548793284365162,0.944386149003148,0.912906610703043,0.944386149003148,0.8793284365162645,0.9611752360965372,0.9296956977964324,0.9527806925498428,0.968520461699895,0.9401888772298006,0.962224554039874,0.9580272822665268,0.9401888772298006,0.9653725078698846
107,StarLightCurves,0.982030111704711,0.9787518212724624,0.9809373482272948,0.9813016027197669,0.9800874210781932,0.9793589120932492,0.9797231665857212,0.9832442933462846,0.982030111704711,0.98069451189898,0.9817872753763964,0.981665857212239,0.9811801845556096,0.9808159300631376,0.9821515298688684,0.9808159300631376,0.9793589120932492,0.9797231665857212,0.9814230208839242,0.9792374939290918,0.9811801845556096,0.982030111704711,0.981665857212239,0.9817872753763964,0.9811801845556096,0.9800874210781932,0.9810587663914522,0.9800874210781932,0.9813016027197669,0.982030111704711
108,Strawberry,0.972972972972973,0.9756756756756756,0.9756756756756756,0.9837837837837838,0.9675675675675676,0.9864864864864864,0.9756756756756756,0.9594594594594594,0.991891891891892,0.9756756756756756,0.972972972972973,0.9621621621621622,0.9783783783783784,0.9891891891891892,0.9783783783783784,0.991891891891892,0.9702702702702702,0.981081081081081,0.981081081081081,0.9864864864864864,0.9621621621621622,0.9783783783783784,0.981081081081081,0.9891891891891892,0.9891891891891892,0.9756756756756756,0.9702702702702702,0.9783783783783784,0.981081081081081,0.9864864864864864
109,SwedishLeaf,0.9776,0.96,0.9824,0.968,0.9744,0.9664,0.9712,0.9648,0.9728,0.9696,0.9632,0.9792,0.9728,0.9776,0.968,0.9744,0.9648,0.9568,0.9616,0.9552,0.9696,0.96,0.9728,0.9664,0.9712,0.9744,0.9696,0.9664,0.9696,0.9744
110,Symbols,0.9819095477386934,0.9819095477386934,0.9778894472361808,0.95678391959799,0.970854271356784,0.964824120603015,0.9527638190954774,0.9758793969849248,0.9698492462311558,0.9587939698492464,0.9778894472361808,0.978894472361809,0.9768844221105528,0.95678391959799,0.957788944723618,0.957788944723618,0.984924623115578,0.9809045226130654,0.9829145728643216,0.9748743718592964,0.9748743718592964,0.9738693467336684,0.963819095477387,0.9698492462311558,0.9748743718592964,0.9758793969849248,0.9738693467336684,0.978894472361809,0.9839195979899498,0.9839195979899498
111,SyntheticControl,0.9933333333333332,0.9933333333333332,0.9966666666666668,0.9933333333333332,0.9966666666666668,1.0,0.99,0.9933333333333332,0.99,0.9933333333333332,0.9966666666666668,0.9966666666666668,0.99,0.9933333333333332,0.9966666666666668,0.9933333333333332,0.9966666666666668,0.9833333333333332,0.9966666666666668,0.9933333333333332,0.99,0.9933333333333332,0.9966666666666668,0.9966666666666668,0.99,0.99,0.9933333333333332,0.9866666666666668,0.9933333333333332,0.9866666666666668
112,ToeSegmentation1,0.9517543859649122,0.9078947368421052,0.9078947368421052,0.9342105263157896,0.9473684210526316,0.9166666666666666,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.912280701754386,0.9473684210526316,0.9210526315789472,0.9385964912280702,0.912280701754386,0.9210526315789472,0.9385964912280702,0.912280701754386,0.925438596491228,0.8991228070175439,0.925438596491228,0.8991228070175439,0.9035087719298246,0.9166666666666666,0.912280701754386,0.9035087719298246,0.9429824561403508,0.9473684210526316,0.9298245614035088,0.9385964912280702,0.8991228070175439
113,ToeSegmentation2,0.9076923076923076,0.946153846153846,0.946153846153846,0.9384615384615383,0.9692307692307692,0.9076923076923076,0.953846153846154,0.8846153846153846,0.9076923076923076,0.953846153846154,0.9153846153846154,0.9,0.8846153846153846,0.9615384615384616,0.9384615384615383,0.9615384615384616,0.9153846153846154,0.9384615384615383,0.9384615384615383,0.946153846153846,0.9769230769230768,0.9153846153846154,0.9153846153846154,0.9076923076923076,0.946153846153846,0.946153846153846,0.953846153846154,0.953846153846154,0.946153846153846,0.9
