,folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,CBF,0.9955555555555556,0.9944444444444444,0.9688888888888888,0.9944444444444444,0.9966666666666668,0.9855555555555556,0.9944444444444444,0.9966666666666668,0.9944444444444444,0.9977777777777778,0.9866666666666668,0.9955555555555556,0.9955555555555556,0.9977777777777778,0.9944444444444444,0.9988888888888888,0.9944444444444444,0.9855555555555556,0.9844444444444445,0.9922222222222222,0.9722222222222222,0.9977777777777778,0.9988888888888888,0.9977777777777778,0.9977777777777778,0.9988888888888888,0.9977777777777778,0.9988888888888888,0.9777777777777776,0.9966666666666668
11,Car,0.9166666666666666,0.9333333333333332,0.9,0.95,0.8666666666666667,0.9333333333333332,0.8833333333333333,0.95,0.9333333333333332,0.9333333333333332,0.9166666666666666,0.8833333333333333,0.9166666666666666,0.9166666666666666,0.9,0.9166666666666666,0.9333333333333332,0.9,0.9166666666666666,0.95,0.9,0.9333333333333332,0.9666666666666668,0.9166666666666666,0.9333333333333332,0.9,0.9333333333333332,0.9166666666666666,0.95,0.9
12,Chinatown,0.9737609329446064,0.956268221574344,0.9737609329446064,0.9708454810495628,0.9650145772594751,0.9620991253644317,0.9650145772594751,0.9620991253644317,0.97667638483965,0.9650145772594751,0.9708454810495628,0.9650145772594751,0.9737609329446064,0.9737609329446064,0.9620991253644317,0.9504373177842566,0.9650145772594751,0.967930029154519,0.9708454810495628,0.9650145772594751,0.9591836734693876,0.9620991253644317,0.9650145772594751,0.9591836734693876,0.9650145772594751,0.9708454810495628,0.979591836734694,0.9620991253644317,0.9737609329446064,0.967930029154519
13,ChlorineConcentration,0.7817708333333333,0.8018229166666667,0.7815104166666667,0.7854166666666667,0.7911458333333333,0.7799479166666666,0.7828125,0.7903645833333334,0.7809895833333333,0.746875,0.79453125,0.765625,0.80703125,0.7841145833333333,0.7932291666666667,0.7700520833333333,0.79296875,0.7859375,0.7700520833333333,0.7802083333333333,0.77578125,0.77109375,0.7916666666666666,0.78515625,0.815625,0.7640625,0.74921875,0.7697916666666667,0.7768229166666667,0.7557291666666667
14,CinCECGTorso,0.946376811594203,0.955072463768116,0.9666666666666668,0.98768115942029,0.9536231884057972,0.9565217391304348,0.8920289855072464,0.9702898550724638,0.9666666666666668,0.9615942028985508,0.9369565217391304,0.977536231884058,0.9427536231884058,0.9586956521739132,0.9615942028985508,0.9521739130434784,0.9202898550724636,0.9847826086956522,0.9217391304347826,0.9746376811594204,0.9717391304347828,0.9427536231884058,0.8891304347826087,0.972463768115942,0.905072463768116,0.9652173913043478,0.9420289855072465,0.9644927536231884,0.9514492753623188,0.8963768115942029
15,Coffee,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,Computers,0.784,0.844,0.84,0.844,0.828,0.884,0.84,0.808,0.852,0.88,0.836,0.852,0.864,0.864,0.876,0.828,0.836,0.892,0.824,0.868,0.864,0.828,0.876,0.864,0.84,0.884,0.828,0.876,0.876,0.844
17,CricketX,0.7948717948717948,0.8179487179487179,0.8102564102564103,0.7974358974358975,0.8128205128205128,0.823076923076923,0.8102564102564103,0.841025641025641,0.8358974358974359,0.8128205128205128,0.8282051282051283,0.8435897435897436,0.8461538461538461,0.8333333333333334,0.8051282051282052,0.8487179487179487,0.8102564102564103,0.823076923076923,0.764102564102564,0.8461538461538461,0.7923076923076923,0.8076923076923077,0.8128205128205128,0.8384615384615385,0.8205128205128205,0.8333333333333334,0.8307692307692308,0.8025641025641026,0.8384615384615385,0.8179487179487179
18,CricketY,0.8384615384615385,0.8487179487179487,0.8333333333333334,0.823076923076923,0.8333333333333334,0.8333333333333334,0.841025641025641,0.8487179487179487,0.8564102564102564,0.8538461538461538,0.8358974358974359,0.8589743589743589,0.823076923076923,0.8512820512820513,0.8564102564102564,0.7974358974358975,0.8564102564102564,0.8435897435897436,0.8512820512820513,0.8307692307692308,0.841025641025641,0.8307692307692308,0.8615384615384616,0.8333333333333334,0.8256410256410256,0.8564102564102564,0.8461538461538461,0.8307692307692308,0.8538461538461538,0.8564102564102564
19,CricketZ,0.8307692307692308,0.8102564102564103,0.8564102564102564,0.8435897435897436,0.8641025641025641,0.8435897435897436,0.8512820512820513,0.8589743589743589,0.8435897435897436,0.8179487179487179,0.841025641025641,0.8282051282051283,0.8179487179487179,0.8461538461538461,0.8435897435897436,0.8128205128205128,0.8461538461538461,0.8538461538461538,0.8358974358974359,0.8564102564102564,0.8538461538461538,0.8256410256410256,0.8512820512820513,0.8307692307692308,0.8307692307692308,0.8487179487179487,0.8333333333333334,0.8,0.8,0.8538461538461538
20,Crop,0.774702380952381,0.7700595238095238,0.7747619047619048,0.7720833333333333,0.7752380952380953,0.7727380952380952,0.7777380952380952,0.775,0.7697619047619048,0.7708928571428572,0.7714880952380953,0.7777380952380952,0.7766071428571428,0.7758928571428572,0.7720238095238096,0.7733333333333333,0.7751190476190476,0.7729761904761905,0.7716071428571428,0.7760714285714285,0.7742857142857142,0.7716071428571428,0.7736309523809524,0.7756547619047619,0.7744047619047619,0.7769642857142857,0.7746428571428572,0.7702976190476191,0.7733928571428571,0.7766666666666666
21,DiatomSizeReduction,0.9607843137254902,0.9803921568627452,0.9019607843137256,0.8888888888888888,0.9803921568627452,0.977124183006536,0.9705882352941176,0.9705882352941176,0.9836601307189542,0.9705882352941176,0.8954248366013072,0.9477124183006536,0.977124183006536,0.915032679738562,0.9607843137254902,0.8921568627450981,0.9444444444444444,0.9705882352941176,0.9738562091503268,0.9019607843137256,0.9640522875816994,0.9444444444444444,0.9575163398692812,0.9705882352941176,0.8954248366013072,0.9836601307189542,0.9509803921568628,0.9803921568627452,0.9705882352941176,0.9836601307189542
22,DistalPhalanxOutlineAgeGroup,0.7697841726618705,0.8273381294964028,0.8273381294964028,0.8705035971223022,0.762589928057554,0.7482014388489209,0.8273381294964028,0.8129496402877698,0.7482014388489209,0.7841726618705036,0.7985611510791367,0.8201438848920863,0.8633093525179856,0.7553956834532374,0.8489208633093526,0.841726618705036,0.7841726618705036,0.841726618705036,0.8129496402877698,0.7769784172661871,0.7769784172661871,0.8201438848920863,0.7841726618705036,0.8273381294964028,0.841726618705036,0.8345323741007195,0.8273381294964028,0.841726618705036,0.8561151079136691,0.8201438848920863
23,DistalPhalanxOutlineCorrect,0.8079710144927537,0.8260869565217391,0.8659420289855072,0.822463768115942,0.8260869565217391,0.8695652173913043,0.8442028985507246,0.8260869565217391,0.8297101449275363,0.8840579710144928,0.8333333333333334,0.8623188405797102,0.8623188405797102,0.8768115942028986,0.8405797101449275,0.8586956521739131,0.8623188405797102,0.8115942028985508,0.8586956521739131,0.8478260869565217,0.8405797101449275,0.8623188405797102,0.8007246376811594,0.8586956521739131,0.8586956521739131,0.8442028985507246,0.8043478260869565,0.8333333333333334,0.8260869565217391,0.8478260869565217
24,DistalPhalanxTW,0.6834532374100719,0.6762589928057554,0.7266187050359713,0.7553956834532374,0.7410071942446043,0.6834532374100719,0.6906474820143885,0.7194244604316546,0.7194244604316546,0.697841726618705,0.697841726618705,0.7050359712230215,0.6402877697841727,0.6546762589928058,0.7050359712230215,0.7122302158273381,0.7122302158273381,0.6834532374100719,0.7122302158273381,0.7122302158273381,0.7266187050359713,0.7050359712230215,0.6906474820143885,0.7194244604316546,0.7050359712230215,0.6906474820143885,0.7050359712230215,0.7050359712230215,0.6762589928057554,0.7266187050359713
25,DodgerLoopDay,0.575,0.575,0.5875,0.5875,0.6,0.5875,0.6,0.575,0.5875,0.5875,0.55,0.5875,0.5625,0.5625,0.6,0.5875,0.5875,0.5875,0.5625,0.575,0.5625,0.5875,0.575,0.575,0.575,0.575,0.55,0.5875,0.5875,0.575
26,DodgerLoopGame,0.8115942028985508,0.8260869565217391,0.8260869565217391,0.8115942028985508,0.8188405797101449,0.8188405797101449,0.8188405797101449,0.8260869565217391,0.8188405797101449,0.8260869565217391,0.8260869565217391,0.8188405797101449,0.8188405797101449,0.8188405797101449,0.8333333333333334,0.8188405797101449,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8188405797101449,0.8188405797101449,0.8260869565217391,0.8188405797101449,0.8188405797101449,0.8115942028985508,0.8115942028985508,0.8115942028985508,0.8188405797101449,0.8260869565217391,0.8260869565217391
27,DodgerLoopWeekend,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174
28,ECG200,0.91,0.88,0.89,0.89,0.91,0.92,0.85,0.89,0.95,0.89,0.88,0.9,0.9,0.87,0.87,0.88,0.86,0.91,0.91,0.86,0.85,0.89,0.86,0.91,0.89,0.92,0.89,0.92,0.86,0.91
29,ECG5000,0.9471111111111112,0.9455555555555556,0.9453333333333334,0.9491111111111112,0.9451111111111112,0.9484444444444444,0.9431111111111112,0.9451111111111112,0.9493333333333334,0.9455555555555556,0.9468888888888888,0.9437777777777778,0.9506666666666668,0.9457777777777778,0.9484444444444444,0.9491111111111112,0.9473333333333334,0.9482222222222222,0.9442222222222222,0.948,0.952,0.9473333333333334,0.9457777777777778,0.9475555555555556,0.9504444444444444,0.9475555555555556,0.9462222222222222,0.9446666666666668,0.9484444444444444,0.9455555555555556
30,ECGFiveDays,1.0,1.0,1.0,0.989547038327526,0.9907084785133564,0.9976771196283392,0.9883855981416956,1.0,1.0,0.9988385598141696,0.9976771196283392,0.9988385598141696,0.9849012775842044,0.9883855981416956,0.9976771196283392,1.0,1.0,1.0,0.991869918699187,0.983739837398374,0.9988385598141696,0.994192799070848,0.9883855981416956,0.9965156794425089,1.0,0.989547038327526,0.9988385598141696,0.9965156794425089,0.9849012775842044,0.9976771196283392
31,EOGHorizontalSignal,0.643646408839779,0.8756906077348067,0.8397790055248618,0.8729281767955801,0.8729281767955801,0.8591160220994475,0.8729281767955801,0.8674033149171271,0.8950276243093923,0.9060773480662984,0.8591160220994475,0.8922651933701657,0.8867403314917127,0.8674033149171271,0.8784530386740331,0.8895027624309392,0.8646408839779005,0.8701657458563536,0.8646408839779005,0.8646408839779005,0.8701657458563536,0.8895027624309392,0.8646408839779005,0.8784530386740331,0.8812154696132597,0.8756906077348067,0.861878453038674,0.8812154696132597,0.8535911602209945,0.8950276243093923
32,EOGVerticalSignal,0.5248618784530387,0.8038674033149171,0.8204419889502762,0.8149171270718232,0.8259668508287292,0.8149171270718232,0.8259668508287292,0.8093922651933702,0.8176795580110497,0.787292817679558,0.8204419889502762,0.8259668508287292,0.8314917127071824,0.8342541436464088,0.8204419889502762,0.8149171270718232,0.8121546961325967,0.8314917127071824,0.8287292817679558,0.8149171270718232,0.8066298342541437,0.8314917127071824,0.8397790055248618,0.8149171270718232,0.8480662983425414,0.8066298342541437,0.8093922651933702,0.8314917127071824,0.8232044198895028,0.8314917127071824
33,Earthquakes,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7553956834532374,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7553956834532374,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7553956834532374
34,ElectricDevices,0.7402412138503437,0.905848787446505,0.9001426533523538,0.908312799896252,0.9031254052652056,0.9039035144598624,0.907405005835819,0.9054597328491764,0.9036441447283102,0.9020879263389964,0.90973933341979,0.9026066658021008,0.9075346907015952,0.9071456361042668,0.9088315393593568,0.9057191025807289,0.9077940604331476,0.9064972117753858,0.9037738295940864,0.905070678251848,0.904292569057191,0.9077940604331476,0.9080534301646996,0.9048113085202956,0.905848787446505,0.9044222539229672,0.9061081571780574,0.9071456361042668,0.9115549215406562,0.9054597328491764
35,EthanolLevel,0.632,0.718,0.724,0.72,0.736,0.708,0.724,0.704,0.708,0.7,0.688,0.74,0.704,0.722,0.734,0.71,0.752,0.714,0.704,0.686,0.696,0.718,0.758,0.742,0.7,0.746,0.672,0.702,0.71,0.708
36,FaceAll,0.8035502958579882,0.9905325443786982,0.9928994082840236,0.9923076923076924,0.991715976331361,0.9881656804733728,0.9875739644970414,0.9863905325443788,0.9899408284023667,0.9875739644970414,0.9923076923076924,0.9911242603550297,0.9893491124260356,0.9923076923076924,0.9887573964497042,0.9887573964497042,0.98698224852071,0.9905325443786982,0.9911242603550297,0.9887573964497042,0.9899408284023667,0.9887573964497042,0.9905325443786982,0.9875739644970414,0.991715976331361,0.9905325443786982,0.9893491124260356,0.9923076923076924,0.9875739644970414,0.9893491124260356
37,FaceFour,0.9431818181818182,0.9772727272727272,0.7386363636363636,0.8295454545454546,0.9318181818181818,0.875,0.875,0.8977272727272727,0.9090909090909092,0.8863636363636364,0.9431818181818182,0.9772727272727272,0.9204545454545454,0.8181818181818182,0.9431818181818182,0.9318181818181818,0.8863636363636364,0.8977272727272727,0.8181818181818182,0.9659090909090908,0.875,0.9090909090909092,0.8636363636363636,0.9204545454545454,0.9090909090909092,0.9545454545454546,0.9090909090909092,0.875,0.8863636363636364,0.8522727272727273
38,FacesUCR,0.9609756097560976,0.9682926829268292,0.9746341463414634,0.9721951219512196,0.966341463414634,0.9721951219512196,0.9804878048780488,0.9692682926829268,0.9736585365853658,0.966341463414634,0.9809756097560977,0.968780487804878,0.9682926829268292,0.966341463414634,0.966341463414634,0.9726829268292684,0.9668292682926828,0.9590243902439024,0.9785365853658536,0.9780487804878047,0.9751219512195122,0.9668292682926828,0.9678048780487803,0.9770731707317072,0.968780487804878,0.9609756097560976,0.9721951219512196,0.9741463414634146,0.9765853658536584,0.9614634146341464
39,FiftyWords,0.8571428571428571,0.8263736263736263,0.832967032967033,0.8263736263736263,0.8527472527472527,0.8351648351648352,0.8219780219780219,0.8483516483516483,0.8483516483516483,0.8373626373626374,0.8549450549450549,0.8461538461538461,0.8285714285714286,0.8461538461538461,0.8285714285714286,0.8461538461538461,0.8373626373626374,0.8263736263736263,0.8395604395604396,0.8461538461538461,0.8505494505494505,0.8461538461538461,0.8241758241758241,0.8505494505494505,0.8373626373626374,0.8373626373626374,0.843956043956044,0.8571428571428571,0.8263736263736263,0.843956043956044
40,Fish,0.9828571428571428,0.9828571428571428,1.0,0.9828571428571428,0.9885714285714284,0.9828571428571428,0.9942857142857144,0.9771428571428572,0.9714285714285714,0.9942857142857144,0.9657142857142856,0.9657142857142856,0.9714285714285714,0.9942857142857144,1.0,0.9828571428571428,0.9714285714285714,0.9771428571428572,0.9828571428571428,0.9828571428571428,0.9828571428571428,0.9828571428571428,0.9885714285714284,0.9771428571428572,0.9771428571428572,0.9885714285714284,0.9942857142857144,0.9942857142857144,0.9885714285714284,0.9771428571428572
41,FordA,0.9583333333333334,0.946969696969697,0.9598484848484848,0.9568181818181818,0.9492424242424242,0.9537878787878789,0.9462121212121212,0.9545454545454546,0.953030303030303,0.9575757575757576,0.956060606060606,0.9545454545454546,0.9598484848484848,0.943939393939394,0.9598484848484848,0.9583333333333334,0.943939393939394,0.9583333333333334,0.9522727272727272,0.9606060606060606,0.9575757575757576,0.9636363636363636,0.962878787878788,0.962878787878788,0.9590909090909092,0.9575757575757576,0.9575757575757576,0.9553030303030304,0.9553030303030304,0.9651515151515152
42,FordB,0.8345679012345679,0.9271604938271604,0.9444444444444444,0.9382716049382716,0.9358024691358025,0.9320987654320988,0.934567901234568,0.9481481481481482,0.928395061728395,0.9419753086419752,0.94320987654321,0.94320987654321,0.9296296296296296,0.9185185185185184,0.9320987654320988,0.9407407407407408,0.928395061728395,0.9296296296296296,0.9382716049382716,0.9320987654320988,0.9246913580246914,0.9296296296296296,0.9271604938271604,0.9444444444444444,0.9382716049382716,0.934567901234568,0.945679012345679,0.9395061728395062,0.945679012345679,0.9246913580246914
43,FreezerRegularTrain,0.9996491228070176,0.9978947368421052,0.99859649122807,0.9989473684210526,0.9982456140350876,0.9898245614035088,0.9989473684210526,0.9992982456140352,0.9978947368421052,0.9989473684210526,0.9989473684210526,0.9992982456140352,0.9978947368421052,0.9975438596491228,0.9989473684210526,0.9996491228070176,0.9996491228070176,0.9989473684210526,0.9989473684210526,0.9982456140350876,0.99859649122807,0.99859649122807,0.9971929824561404,0.9992982456140352,0.9992982456140352,0.9971929824561404,0.996842105263158,0.99859649122807,0.9989473684210526,0.9992982456140352
44,FreezerSmallTrain,0.9950877192982456,0.9971929824561404,0.9929824561403509,0.984561403508772,0.9964912280701754,0.9975438596491228,0.995438596491228,0.9957894736842106,0.9943859649122808,0.996140350877193,0.9957894736842106,0.9873684210526316,0.9929824561403509,0.9610526315789474,0.9975438596491228,0.9964912280701754,0.9849122807017544,0.9971929824561404,0.9957894736842106,0.9901754385964912,0.9898245614035088,0.995438596491228,0.996842105263158,0.9978947368421052,0.9940350877192984,0.9901754385964912,0.995438596491228,0.9778947368421052,0.9929824561403509,0.983859649122807
45,Fungi,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,GestureMidAirD1,0.7615384615384615,0.7538461538461538,0.7769230769230769,0.7692307692307693,0.7615384615384615,0.7692307692307693,0.7538461538461538,0.7615384615384615,0.7615384615384615,0.7846153846153846,0.7692307692307693,0.7461538461538462,0.7692307692307693,0.7769230769230769,0.7538461538461538,0.7769230769230769,0.7538461538461538,0.7538461538461538,0.7538461538461538,0.7615384615384615,0.7692307692307693,0.7615384615384615,0.7538461538461538,0.7692307692307693,0.7538461538461538,0.7538461538461538,0.7538461538461538,0.7538461538461538,0.7538461538461538,0.7769230769230769
47,GestureMidAirD2,0.6846153846153846,0.6846153846153846,0.7076923076923077,0.676923076923077,0.6846153846153846,0.676923076923077,0.6846153846153846,0.676923076923077,0.6692307692307692,0.6923076923076923,0.6846153846153846,0.6692307692307692,0.676923076923077,0.6692307692307692,0.676923076923077,0.7076923076923077,0.676923076923077,0.6923076923076923,0.6923076923076923,0.6846153846153846,0.6923076923076923,0.676923076923077,0.6923076923076923,0.7,0.6692307692307692,0.6923076923076923,0.676923076923077,0.7,0.7,0.6846153846153846
48,GestureMidAirD3,0.5153846153846153,0.5153846153846153,0.5153846153846153,0.5153846153846153,0.5,0.5153846153846153,0.5230769230769231,0.5153846153846153,0.5076923076923077,0.5,0.5,0.4769230769230769,0.5076923076923077,0.5307692307692308,0.5076923076923077,0.4923076923076923,0.5153846153846153,0.5230769230769231,0.5153846153846153,0.5076923076923077,0.5,0.4923076923076923,0.5,0.5,0.5076923076923077,0.5,0.4923076923076923,0.5,0.4923076923076923,0.5153846153846153
49,GesturePebbleZ1,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9127906976744186,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9127906976744186,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908,0.9186046511627908
50,GesturePebbleZ2,0.8607594936708861,0.8544303797468354,0.8607594936708861,0.8544303797468354,0.8670886075949367,0.8670886075949367,0.8607594936708861,0.8607594936708861,0.8544303797468354,0.8670886075949367,0.8607594936708861,0.8607594936708861,0.8607594936708861,0.8607594936708861,0.8670886075949367,0.8670886075949367,0.8607594936708861,0.8607594936708861,0.8544303797468354,0.8670886075949367,0.8670886075949367,0.8544303797468354,0.8607594936708861,0.8544303797468354,0.8670886075949367,0.8607594936708861,0.8670886075949367,0.8607594936708861,0.8670886075949367,0.8670886075949367
51,GunPoint,1.0,1.0,1.0,1.0,1.0,0.9933333333333332,0.9933333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933333333333332,1.0,1.0,0.9733333333333334,1.0,1.0,1.0,0.9933333333333332,1.0,0.9933333333333332,1.0,1.0,0.9933333333333332,1.0
52,GunPointAgeSpan,1.0,0.9936708860759492,1.0,0.9968354430379748,1.0,0.9873417721518988,0.9841772151898734,1.0,0.9968354430379748,1.0,1.0,0.9936708860759492,0.9968354430379748,1.0,0.990506329113924,1.0,0.9936708860759492,1.0,1.0,0.9841772151898734,1.0,0.9968354430379748,1.0,0.9936708860759492,1.0,1.0,1.0,0.9968354430379748,1.0,0.9746835443037974
53,GunPointMaleVersusFemale,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,GunPointOldVersusYoung,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,Ham,0.7428571428571429,0.8476190476190476,0.8571428571428571,0.819047619047619,0.8095238095238095,0.9047619047619048,0.8285714285714286,0.8380952380952381,0.8476190476190476,0.8571428571428571,0.8666666666666667,0.819047619047619,0.8666666666666667,0.8857142857142857,0.8666666666666667,0.8571428571428571,0.8285714285714286,0.8571428571428571,0.819047619047619,0.8476190476190476,0.8476190476190476,0.8380952380952381,0.8285714285714286,0.8571428571428571,0.8857142857142857,0.8761904761904762,0.8476190476190476,0.8571428571428571,0.8571428571428571,0.7523809523809524
56,HandOutlines,0.945945945945946,0.9486486486486486,0.9513513513513514,0.9486486486486486,0.9486486486486486,0.9513513513513514,0.954054054054054,0.9513513513513514,0.9513513513513514,0.9513513513513514,0.9513513513513514,0.9432432432432432,0.9486486486486486,0.9513513513513514,0.9513513513513514,0.9486486486486486,0.9513513513513514,0.9513513513513514,0.945945945945946,0.9513513513513514,0.9432432432432432,0.9513513513513514,0.9486486486486486,0.9513513513513514,0.9513513513513514,0.9513513513513514,0.9486486486486486,0.945945945945946,0.9513513513513514,0.9486486486486486
57,Haptics,0.5551948051948052,0.5844155844155844,0.5584415584415584,0.538961038961039,0.5454545454545454,0.5616883116883117,0.5194805194805194,0.4967532467532468,0.5551948051948052,0.5487012987012987,0.5422077922077922,0.5551948051948052,0.5487012987012987,0.538961038961039,0.5974025974025974,0.6038961038961039,0.538961038961039,0.551948051948052,0.5227272727272727,0.5746753246753247,0.5584415584415584,0.5292207792207793,0.5227272727272727,0.5616883116883117,0.577922077922078,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.538961038961039,0.5162337662337663
