fold:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Earthquakes,0.7482014388489209,0.7482014388489209,0.7553956834532374,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7410071942446043,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209
ElectricDevices,0.7473738814680326,0.9006613928154584,0.8984567500972637,0.9031254052652056,0.9020879263389964,0.8996239138892491,0.9064972117753858,0.9036441447283102,0.9022176112047724,0.9022176112047724,0.9074050058358191,0.8993645441576968,0.9053300479834004,0.9045519387887434,0.9046816236545197,0.9026066658021008,0.9087018544935808,0.9028660355336532,0.9045519387887434,0.9064972117753858,0.9033847749967578,0.9046816236545197,0.903514459862534,0.9070159512384904,0.908312799896252,0.9054597328491764,0.9031254052652056,0.9075346907015952,0.9094799636882376,0.9022176112047724
EthanolLevel,0.61,0.69,0.706,0.6940000000000001,0.7020000000000001,0.684,0.6779999999999999,0.684,0.69,0.6659999999999999,0.6659999999999999,0.7,0.68,0.6940000000000001,0.7120000000000001,0.664,0.698,0.664,0.6920000000000001,0.6940000000000001,0.638,0.69,0.706,0.696,0.674,0.7020000000000001,0.652,0.672,0.68,0.6859999999999999
FaceAll,0.9284023668639052,0.9946745562130176,0.9928994082840236,0.9923076923076924,0.9917159763313609,0.98698224852071,0.9893491124260356,0.9852071005917159,0.9917159763313609,0.9899408284023667,0.9923076923076924,0.9917159763313609,0.9917159763313609,0.9911242603550297,0.9899408284023667,0.9893491124260356,0.9875739644970414,0.9887573964497042,0.9899408284023667,0.9899408284023667,0.9899408284023667,0.9875739644970414,0.98698224852071,0.9881656804733728,0.9946745562130176,0.9905325443786982,0.9881656804733728,0.9946745562130176,0.9881656804733728,0.9881656804733728
FaceFour,0.9886363636363636,1.0,0.9886363636363636,0.8409090909090909,0.9545454545454546,0.9318181818181818,0.9318181818181818,0.9659090909090908,0.9318181818181818,0.9204545454545454,0.9772727272727272,0.9772727272727272,0.9090909090909092,0.8977272727272727,1.0,0.9659090909090908,0.9204545454545454,0.9772727272727272,0.8409090909090909,1.0,0.9204545454545454,0.9204545454545454,0.9772727272727272,0.9431818181818182,0.9090909090909092,0.9886363636363636,0.9545454545454546,0.9204545454545454,0.9090909090909092,0.9318181818181818
FacesUCR,0.9580487804878048,0.9556097560975608,0.9726829268292684,0.9697560975609756,0.9604878048780487,0.9682926829268292,0.9726829268292684,0.9682926829268292,0.9726829268292684,0.9682926829268292,0.9717073170731708,0.9648780487804878,0.9653658536585366,0.9668292682926828,0.9560975609756096,0.9692682926829268,0.9629268292682926,0.9580487804878048,0.9746341463414634,0.9726829268292684,0.9609756097560976,0.9639024390243902,0.9653658536585366,0.973170731707317,0.964390243902439,0.96,0.9741463414634146,0.9717073170731708,0.98,0.9648780487804878
FiftyWords,0.8351648351648352,0.8197802197802198,0.8263736263736263,0.8087912087912088,0.8307692307692308,0.8131868131868132,0.8307692307692308,0.8307692307692308,0.8395604395604396,0.8131868131868132,0.8307692307692308,0.8329670329670329,0.8175824175824176,0.8417582417582418,0.8021978021978022,0.8285714285714286,0.8263736263736263,0.8153846153846154,0.8395604395604396,0.8109890109890109,0.8285714285714286,0.8153846153846154,0.8131868131868132,0.8395604395604396,0.8329670329670329,0.8505494505494505,0.8153846153846154,0.8285714285714286,0.8109890109890109,0.8307692307692308
Fish,0.9485714285714286,0.9771428571428572,1.0,0.9885714285714284,0.9657142857142856,0.9942857142857144,0.9828571428571428,0.9485714285714286,0.9771428571428572,0.9714285714285714,0.8685714285714285,0.9371428571428572,0.9371428571428572,0.9828571428571428,0.9885714285714284,0.9828571428571428,0.9657142857142856,0.9428571428571428,0.9771428571428572,0.9028571428571428,0.88,0.9771428571428572,0.9714285714285714,0.9828571428571428,0.9771428571428572,0.9714285714285714,0.9885714285714284,0.9828571428571428,0.9885714285714284,0.9085714285714286
FordA,0.953030303030303,0.9393939393939394,0.9583333333333334,0.9522727272727272,0.946969696969697,0.9507575757575758,0.9431818181818182,0.946969696969697,0.946969696969697,0.9606060606060606,0.9537878787878789,0.9590909090909092,0.9575757575757576,0.9477272727272728,0.9507575757575758,0.9537878787878789,0.9507575757575758,0.9522727272727272,0.9583333333333334,0.9553030303030304,0.9507575757575758,0.9598484848484848,0.9598484848484848,0.9545454545454546,0.9507575757575758,0.9590909090909092,0.9484848484848484,0.9522727272727272,0.9553030303030304,0.9568181818181818
FordB,0.8308641975308642,0.9209876543209876,0.9407407407407408,0.9407407407407408,0.928395061728395,0.9308641975308642,0.9308641975308642,0.9469135802469136,0.9246913580246914,0.9419753086419752,0.9382716049382716,0.94320987654321,0.928395061728395,0.9098765432098764,0.9333333333333332,0.9333333333333332,0.937037037037037,0.9197530864197532,0.9296296296296296,0.9395061728395062,0.925925925925926,0.9308641975308642,0.9246913580246914,0.9444444444444444,0.9407407407407408,0.9407407407407408,0.9395061728395062,0.934567901234568,0.9395061728395062,0.9271604938271604
FreezerRegularTrain,0.996842105263158,0.9894736842105264,0.996842105263158,0.996842105263158,0.995438596491228,0.9943859649122808,0.9978947368421052,0.99859649122807,0.9912280701754386,0.9919298245614036,0.99859649122807,0.992280701754386,0.9957894736842106,0.9957894736842106,0.9842105263157894,0.9936842105263158,0.9947368421052633,0.9975438596491228,0.995438596491228,0.995438596491228,0.9964912280701754,0.9961403508771931,0.9863157894736844,0.9926315789473684,0.9978947368421052,0.9971929824561404,0.9835087719298246,0.9964912280701754,0.9989473684210526,0.9971929824561404
FreezerSmallTrain,0.9424561403508772,0.9912280701754386,0.832280701754386,0.96,0.9842105263157894,0.9926315789473684,0.992280701754386,0.9652631578947368,0.9950877192982456,0.9898245614035088,0.990877192982456,0.956842105263158,0.975438596491228,0.9673684210526317,0.9873684210526316,0.9796491228070175,0.983157894736842,0.9943859649122808,0.9764912280701754,0.963859649122807,0.9891228070175438,0.9894736842105264,0.9828070175438596,0.9971929824561404,0.9803508771929824,0.9775438596491228,0.970877192982456,0.963859649122807,0.9898245614035088,0.9126315789473683
GunPoint,1.0,0.98,1.0,1.0,0.9733333333333334,0.98,0.9666666666666668,1.0,1.0,1.0,0.9933333333333332,1.0,1.0,0.9933333333333332,1.0,1.0,0.9933333333333332,1.0,0.9733333333333334,0.9933333333333332,0.9733333333333334,1.0,0.9933333333333332,0.98,1.0,1.0,0.9666666666666668,1.0,0.9933333333333332,0.9666666666666668
GunPointAgeSpan,0.9968354430379748,0.9905063291139241,0.9968354430379748,0.9905063291139241,0.9936708860759492,0.9873417721518988,0.9936708860759492,0.9968354430379748,0.9968354430379748,0.9968354430379748,0.9968354430379748,0.9936708860759492,0.9968354430379748,0.9968354430379748,0.9968354430379748,0.9936708860759492,1.0,0.9873417721518988,0.9936708860759492,0.9936708860759492,0.9968354430379748,0.9905063291139241,0.9968354430379748,0.9905063291139241,1.0,1.0,0.9968354430379748,0.9968354430379748,1.0,0.9873417721518988
GunPointMaleVersusFemale,0.9968354430379748,1.0,0.9936708860759492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968354430379748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9936708860759492,1.0,0.9968354430379748
GunPointOldVersusYoung,0.9968253968253968,0.9873015873015872,0.9968253968253968,0.9968253968253968,0.9968253968253968,0.9968253968253968,0.9968253968253968,0.9904761904761904,0.9968253968253968,0.9936507936507936,0.9968253968253968,0.9904761904761904,0.9968253968253968,1.0,0.9936507936507936,0.9904761904761904,1.0,0.9968253968253968,1.0,0.9873015873015872,0.9968253968253968,0.984126984126984,0.9968253968253968,0.984126984126984,0.9968253968253968,0.9904761904761904,0.9904761904761904,0.9936507936507936,0.9873015873015872,0.9936507936507936
Ham,0.7523809523809524,0.8380952380952381,0.8190476190476189,0.8380952380952381,0.8476190476190476,0.8857142857142857,0.8476190476190476,0.8857142857142857,0.8380952380952381,0.8190476190476189,0.8857142857142857,0.8095238095238095,0.9142857142857144,0.9047619047619048,0.8571428571428571,0.8761904761904762,0.8666666666666667,0.8952380952380953,0.8571428571428571,0.8380952380952381,0.8380952380952381,0.8666666666666667,0.8285714285714286,0.8761904761904762,0.8571428571428571,0.9047619047619048,0.8190476190476189,0.8666666666666667,0.8571428571428571,0.7809523809523811
Haptics,0.551948051948052,0.5876623376623377,0.5616883116883117,0.5584415584415584,0.5324675324675324,0.5389610389610391,0.5194805194805194,0.5422077922077922,0.5422077922077922,0.5454545454545454,0.577922077922078,0.5487012987012987,0.5422077922077922,0.5227272727272727,0.5876623376623377,0.5746753246753247,0.5389610389610391,0.5487012987012987,0.5357142857142857,0.5974025974025974,0.5616883116883117,0.5389610389610391,0.5032467532467533,0.5681818181818182,0.5714285714285714,0.577922077922078,0.5324675324675324,0.5422077922077922,0.5487012987012987,0.4967532467532468
Herring,0.65625,0.703125,0.546875,0.609375,0.625,0.640625,0.59375,0.484375,0.578125,0.609375,0.609375,0.640625,0.546875,0.640625,0.484375,0.578125,0.625,0.640625,0.53125,0.53125,0.625,0.53125,0.625,0.5,0.5625,0.625,0.578125,0.59375,0.59375,0.609375
HouseTwenty,0.9579831932773109,0.9495798319327732,0.9495798319327732,0.9495798319327732,0.9747899159663864,0.9663865546218487,0.9411764705882352,0.9747899159663864,0.9495798319327732,0.9411764705882352,0.9159663865546218,0.9327731092436976,0.9663865546218487,0.9831932773109244,0.9663865546218487,0.9663865546218487,0.9411764705882352,0.9579831932773109,0.9747899159663864,0.9411764705882352,0.9495798319327732,0.9831932773109244,0.9663865546218487,0.9747899159663864,0.8991596638655462,0.9579831932773109,0.9579831932773109,0.9579831932773109,0.9579831932773109,0.9159663865546218
InlineSkate,0.4781818181818182,0.4963636363636363,0.52,0.4781818181818182,0.4854545454545455,0.46,0.5072727272727273,0.48,0.4981818181818182,0.4963636363636363,0.5145454545454545,0.5181818181818182,0.4636363636363636,0.5018181818181818,0.4290909090909091,0.4890909090909091,0.5218181818181818,0.5054545454545455,0.4781818181818182,0.4509090909090909,0.4909090909090909,0.4763636363636364,0.4581818181818182,0.4254545454545455,0.4781818181818182,0.5,0.4963636363636363,0.5036363636363637,0.4672727272727273,0.5309090909090909
InsectEPGRegularTrain,1.0,1.0,1.0,1.0,0.9959839357429718,0.9959839357429718,0.9919678714859438,0.9919678714859438,0.9959839357429718,0.9959839357429718,0.9598393574297188,0.9799196787148594,0.9959839357429718,1.0,0.9598393574297188,0.9879518072289156,0.9959839357429718,0.9959839357429718,0.9879518072289156,0.9839357429718876,0.9959839357429718,0.9518072289156626,1.0,0.9879518072289156,0.9959839357429718,0.9919678714859438,1.0,1.0,0.9959839357429718,0.9718875502008032
InsectEPGSmallTrain,0.9638554216867471,0.9638554216867471,0.9518072289156626,0.931726907630522,0.9518072289156626,0.9076305220883534,1.0,0.9357429718875502,0.9518072289156626,0.9638554216867471,0.9196787148594378,0.9678714859437751,0.9196787148594378,0.9477911646586346,0.9879518072289156,0.931726907630522,0.9959839357429718,0.9759036144578314,0.9959839357429718,0.9558232931726908,0.9437751004016064,0.9558232931726908,0.9959839357429718,0.9518072289156626,0.9437751004016064,0.9919678714859438,0.9598393574297188,0.9638554216867471,0.9477911646586346,0.9558232931726908
InsectWingbeatSound,0.6626262626262627,0.6702020202020202,0.65,0.6787878787878788,0.6787878787878788,0.6757575757575758,0.6565656565656566,0.6636363636363637,0.6686868686868687,0.6631313131313131,0.6545454545454545,0.6631313131313131,0.6666666666666666,0.6772727272727272,0.6732323232323232,0.6626262626262627,0.6439393939393939,0.6484848484848484,0.6530303030303031,0.6565656565656566,0.6464646464646465,0.6590909090909091,0.6464646464646465,0.6722222222222223,0.6712121212121213,0.6656565656565656,0.6429292929292929,0.6686868686868687,0.6732323232323232,0.6727272727272727
ItalyPowerDemand,0.9650145772594751,0.9407191448007776,0.95821185617104,0.9650145772594751,0.9533527696793004,0.9650145772594751,0.9650145772594751,0.9630709426627794,0.9076773566569484,0.9650145772594751,0.9630709426627794,0.9475218658892128,0.9620991253644317,0.9611273080660836,0.9426627793974732,0.9650145772594751,0.9455782312925172,0.9475218658892128,0.9659863945578232,0.957240038872692,0.9562682215743442,0.9611273080660836,0.9504373177842566,0.9552964042759962,0.9543245869776482,0.9630709426627794,0.923226433430515,0.9601554907677357,0.9562682215743442,0.9650145772594751
LargeKitchenAppliances,0.8959999999999999,0.9440000000000001,0.9493333333333334,0.9146666666666666,0.9279999999999999,0.9093333333333332,0.9333333333333332,0.9493333333333334,0.9226666666666666,0.9386666666666666,0.9466666666666668,0.9333333333333332,0.9386666666666666,0.9440000000000001,0.9546666666666668,0.9306666666666666,0.9493333333333334,0.9333333333333332,0.9493333333333334,0.9386666666666666,0.9546666666666668,0.9306666666666666,0.9413333333333334,0.9359999999999999,0.9466666666666668,0.9093333333333332,0.9466666666666668,0.9493333333333334,0.9359999999999999,0.9306666666666666
Lightning2,0.819672131147541,0.9016393442622952,0.8032786885245902,0.8852459016393442,0.7377049180327869,0.8852459016393442,0.8360655737704918,0.8360655737704918,0.7868852459016393,0.819672131147541,0.8360655737704918,0.8360655737704918,0.8360655737704918,0.9016393442622952,0.8032786885245902,0.8360655737704918,0.8852459016393442,0.819672131147541,0.8688524590163934,0.7868852459016393,0.8524590163934426,0.8524590163934426,0.7704918032786885,0.8524590163934426,0.8524590163934426,0.8688524590163934,0.8688524590163934,0.8360655737704918,0.7868852459016393,0.8524590163934426
Lightning7,0.821917808219178,0.7945205479452054,0.7397260273972602,0.7808219178082192,0.7534246575342466,0.7808219178082192,0.8082191780821918,0.821917808219178,0.7808219178082192,0.8082191780821918,0.821917808219178,0.7945205479452054,0.821917808219178,0.7534246575342466,0.7945205479452054,0.821917808219178,0.8082191780821918,0.821917808219178,0.7945205479452054,0.7808219178082192,0.7123287671232876,0.8082191780821918,0.8767123287671232,0.7808219178082192,0.7945205479452054,0.7123287671232876,0.7534246575342466,0.8767123287671232,0.8082191780821918,0.8356164383561644
Mallat,0.9556503198294244,0.957356076759062,0.969722814498934,0.9727078891257996,0.9761194029850746,0.959914712153518,0.9756929637526652,0.9850746268656716,0.9761194029850746,0.9637526652452024,0.9808102345415778,0.9731343283582088,0.9782515991471216,0.9663113006396588,0.9714285714285714,0.9560767590618336,0.9611940298507464,0.9663113006396588,0.9646055437100212,0.9718550106609808,0.9735607675906184,0.9633262260127932,0.9808102345415778,0.9739872068230278,0.9590618336886994,0.9684434968017056,0.9722814498933902,0.9603411513859276,0.9816631130063966,0.969722814498934
Meat,0.9333333333333332,0.9833333333333332,0.9666666666666668,0.7666666666666667,0.9833333333333332,1.0,1.0,0.8666666666666667,0.9666666666666668,1.0,0.9833333333333332,0.7833333333333333,0.8833333333333333,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0,0.9833333333333332,1.0,1.0,1.0,0.9666666666666668,1.0,0.9833333333333332,0.9666666666666668,1.0,0.9833333333333332,0.8833333333333333
